location,gmm_cluster,cluster_label,cluster_category,feature,value
San Marino,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
San Marino,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
San Marino,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
San Marino,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
San Marino,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,-0.4703907610210225
San Marino,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2217199049194657
San Marino,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
San Marino,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,0.336818793806655
San Marino,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,0.4198651813116266
San Marino,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1950416682063232
San Marino,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,-1.431298719941644
San Marino,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,1.082660279602163
Sao Tome and Principe,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,-0.8549583955179618
Sao Tome and Principe,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,-0.6831204437490532
Sao Tome and Principe,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Sao Tome and Principe,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Sao Tome and Principe,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Sao Tome and Principe,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Sao Tome and Principe,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,-0.030367053843931
Sao Tome and Principe,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2217199049194657
Sao Tome and Principe,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Sao Tome and Principe,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,0.0920498566925021
Sao Tome and Principe,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,-0.5041318967990566
Sao Tome and Principe,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.196263020739889
Sao Tome and Principe,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,-0.0912657671231082
Sao Tome and Principe,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,-0.1641577511504281
Saudi Arabia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,-0.8875617583940584
Saudi Arabia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,-0.7492023087704185
Saudi Arabia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Saudi Arabia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Saudi Arabia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Saudi Arabia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Saudi Arabia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,-0.0530214208701565
Saudi Arabia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2217199049194657
Saudi Arabia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Saudi Arabia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,0.3776136166590139
Saudi Arabia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,-0.5806267817329953
Saudi Arabia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1735316444279576
Saudi Arabia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,-1.206398084503568
Saudi Arabia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,2.661971493573003
Senegal,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,-0.975339616977245
Senegal,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,-0.8641433632123487
Senegal,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Senegal,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Senegal,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Senegal,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Senegal,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,0.6271585544313689
Senegal,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2058223691882583
Senegal,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Senegal,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,-0.6830517775023155
Senegal,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,-0.6005487695579231
Senegal,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1937020738917392
Senegal,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,-0.0912657671231082
Senegal,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,-1.6667719840768127
Serbia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,0.8385159344280633
Serbia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,1.048052474722667
Serbia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Serbia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Serbia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Serbia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Serbia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,-0.3411113968667442
Serbia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2217199049194657
Serbia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Serbia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,0.4184084395113727
Serbia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,-0.1155682430083765
Serbia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.106707631659061
Serbia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,-0.0912657671231082
Serbia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,0.2665837877456632
Seychelles,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,1.3684814611762215
Seychelles,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,0.2704310212774165
Seychelles,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Seychelles,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Seychelles,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Seychelles,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Seychelles,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,-0.5777264130555789
Seychelles,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2217199049194657
Seychelles,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Seychelles,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,0.2960239709542962
Seychelles,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,0.4621114542243872
Seychelles,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1944464147622324
Seychelles,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,-1.309477542412686
Seychelles,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,0.0366452105375272
Sierra Leone,0,High-Risk Regions,High-Risk Regions,case_rate_per_100k,-0.9960828783462218
Sierra Leone,0,High-Risk Regions,High-Risk Regions,mortality_rate_per_100k,-0.9396715648472778
Sierra Leone,0,High-Risk Regions,High-Risk Regions,testing_rate_per_1k,0.0
Sierra Leone,0,High-Risk Regions,High-Risk Regions,vaccination_rate_pct,-0.0771346587725072
Sierra Leone,0,High-Risk Regions,High-Risk Regions,hospitalization_rate_per_100k,-0.0647081069505546
Sierra Leone,0,High-Risk Regions,High-Risk Regions,icu_rate_per_100k,-0.045597059625042
Sierra Leone,0,High-Risk Regions,High-Risk Regions,case_fatality_rate_pct,0.217616940725088
Sierra Leone,0,High-Risk Regions,High-Risk Regions,recent_case_growth,-0.2217199049194657
Sierra Leone,0,High-Risk Regions,High-Risk Regions,recent_death_growth,-0.0909244388084104
Sierra Leone,0,High-Risk Regions,High-Risk Regions,days_to_peak,-1.009410360321186
Sierra Leone,0,High-Risk Regions,High-Risk Regions,peak_case_rate_per_100k,-0.6089551710336658
Sierra Leone,0,High-Risk Regions,High-Risk Regions,recovery_speed,0.1962770325436806
Sierra Leone,0,High-Risk Regions,High-Risk Regions,days_to_50pct_vax,4.97836939004352
Sierra Leone,0,High-Risk Regions,High-Risk Regions,vax_acceleration,-0.2792713146117226
Singapore,3,High-Risk Regions,High-Risk Regions,case_rate_per_100k,1.608093920500773
Singapore,3,High-Risk Regions,High-Risk Regions,mortality_rate_per_100k,-0.6776127263709298
Singapore,3,High-Risk Regions,High-Risk Regions,testing_rate_per_1k,0.0
Singapore,3,High-Risk Regions,High-Risk Regions,vaccination_rate_pct,-0.0771346587725072
Singapore,3,High-Risk Regions,High-Risk Regions,hospitalization_rate_per_100k,-0.0647081069505546
Singapore,3,High-Risk Regions,High-Risk Regions,icu_rate_per_100k,-0.045597059625042
Singapore,3,High-Risk Regions,High-Risk Regions,case_fatality_rate_pct,-0.7478349315166164
Singapore,3,High-Risk Regions,High-Risk Regions,recent_case_growth,-0.2217199049194657
Singapore,3,High-Risk Regions,High-Risk Regions,recent_death_growth,-0.0909244388084104
Singapore,3,High-Risk Regions,High-Risk Regions,days_to_peak,0.8263566680349609
Singapore,3,High-Risk Regions,High-Risk Regions,peak_case_rate_per_100k,0.0535082210768717
Singapore,3,High-Risk Regions,High-Risk Regions,recovery_speed,0.0483575656989496
Singapore,3,High-Risk Regions,High-Risk Regions,days_to_50pct_vax,-0.1287492063627875
Singapore,3,High-Risk Regions,High-Risk Regions,vax_acceleration,0.9191377746427728
Sint Maarten (Dutch part),1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,0.2226520217929062
Sint Maarten (Dutch part),1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,0.6327741466225558
Sint Maarten (Dutch part),1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Sint Maarten (Dutch part),1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Sint Maarten (Dutch part),1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Sint Maarten (Dutch part),1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Sint Maarten (Dutch part),1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,-0.2551063852183488
Sint Maarten (Dutch part),1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2217199049194657
Sint Maarten (Dutch part),1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Sint Maarten (Dutch part),1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,0.2552291481019374
Sint Maarten (Dutch part),1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,0.8014805994289292
Sint Maarten (Dutch part),1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1961126764138318
Sint Maarten (Dutch part),1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,-1.131431206024209
Sint Maarten (Dutch part),1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,-0.8627661908690056
Slovakia,3,High-Risk Regions,High-Risk Regions,case_rate_per_100k,0.627235916056819
Slovakia,3,High-Risk Regions,High-Risk Regions,mortality_rate_per_100k,1.9102666224678653
Slovakia,3,High-Risk Regions,High-Risk Regions,testing_rate_per_1k,0.0
Slovakia,3,High-Risk Regions,High-Risk Regions,vaccination_rate_pct,-0.0771346587725072
Slovakia,3,High-Risk Regions,High-Risk Regions,hospitalization_rate_per_100k,-0.0647081069505546
Slovakia,3,High-Risk Regions,High-Risk Regions,icu_rate_per_100k,-0.045597059625042
Slovakia,3,High-Risk Regions,High-Risk Regions,case_fatality_rate_pct,-0.0633448658120657
Slovakia,3,High-Risk Regions,High-Risk Regions,recent_case_growth,-0.1736740191540388
Slovakia,3,High-Risk Regions,High-Risk Regions,recent_death_growth,-0.0824914967479886
Slovakia,3,High-Risk Regions,High-Risk Regions,days_to_peak,0.4999980852160903
Slovakia,3,High-Risk Regions,High-Risk Regions,peak_case_rate_per_100k,0.0311365639503917
Slovakia,3,High-Risk Regions,High-Risk Regions,recovery_speed,0.1072574141642739
Slovakia,3,High-Risk Regions,High-Risk Regions,days_to_50pct_vax,-0.0912657671231082
Slovakia,3,High-Risk Regions,High-Risk Regions,vax_acceleration,0.0326690411335974
Slovenia,3,High-Risk Regions,High-Risk Regions,case_rate_per_100k,2.1298325407680707
Slovenia,3,High-Risk Regions,High-Risk Regions,mortality_rate_per_100k,2.667194828786739
Slovenia,3,High-Risk Regions,High-Risk Regions,testing_rate_per_1k,0.0
Slovenia,3,High-Risk Regions,High-Risk Regions,vaccination_rate_pct,-0.0771346587725072
Slovenia,3,High-Risk Regions,High-Risk Regions,hospitalization_rate_per_100k,-0.0647081069505546
Slovenia,3,High-Risk Regions,High-Risk Regions,icu_rate_per_100k,-0.045597059625042
Slovenia,3,High-Risk Regions,High-Risk Regions,case_fatality_rate_pct,-0.3125709909640271
Slovenia,3,High-Risk Regions,High-Risk Regions,recent_case_growth,-0.0934797833543923
Slovenia,3,High-Risk Regions,High-Risk Regions,recent_death_growth,0.0271367500374944
Slovenia,3,High-Risk Regions,High-Risk Regions,days_to_peak,0.4184084395113727
Slovenia,3,High-Risk Regions,High-Risk Regions,peak_case_rate_per_100k,0.7507239820056293
Slovenia,3,High-Risk Regions,High-Risk Regions,recovery_speed,0.1293970750584888
Slovenia,3,High-Risk Regions,High-Risk Regions,days_to_50pct_vax,0.5459526999514402
Slovenia,3,High-Risk Regions,High-Risk Regions,vax_acceleration,0.99640759767481
Solomon Islands,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,-0.8253243429645903
Solomon Islands,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,-0.7417307527262098
Solomon Islands,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Solomon Islands,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Solomon Islands,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Solomon Islands,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Solomon Islands,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,-0.2974537443325192
Solomon Islands,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2217199049194657
Solomon Islands,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Solomon Islands,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,2.784508164948184
Solomon Islands,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,-0.4358547622782459
Solomon Islands,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1964556919761679
Solomon Islands,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,-0.0912657671231082
Solomon Islands,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,-0.4859174872876677
Somalia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,-0.993020081077446
Somalia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,-0.8918925115453401
Somalia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Somalia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Somalia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Somalia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Somalia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,2.415091332718573
Somalia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2217199049194657
Somalia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Somalia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,-1.6213327031065683
Somalia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,-0.6091760922220705
Somalia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1952179260275357
Somalia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,-0.0912657671231082
Somalia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,-0.7701387357168924
South Africa,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,-0.6679807197276768
South Africa,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,0.3521948062024285
South Africa,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
South Africa,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
South Africa,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
South Africa,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
South Africa,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,0.8309317804336549
South Africa,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2196002334886381
South Africa,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
South Africa,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,0.1736395023972197
South Africa,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,-0.5315186949535569
South Africa,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1082749301496997
South Africa,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,-0.0912657671231082
South Africa,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,-0.6875329898945003
South Korea,3,High-Risk Regions,High-Risk Regions,case_rate_per_100k,2.263193963535965
South Korea,3,High-Risk Regions,High-Risk Regions,mortality_rate_per_100k,-0.4232282610248842
South Korea,3,High-Risk Regions,High-Risk Regions,testing_rate_per_1k,0.0
South Korea,3,High-Risk Regions,High-Risk Regions,vaccination_rate_pct,-0.0771346587725072
South Korea,3,High-Risk Regions,High-Risk Regions,hospitalization_rate_per_100k,-0.0647081069505546
South Korea,3,High-Risk Regions,High-Risk Regions,icu_rate_per_100k,-0.045597059625042
South Korea,3,High-Risk Regions,High-Risk Regions,case_fatality_rate_pct,-0.7242592767217294
South Korea,3,High-Risk Regions,High-Risk Regions,recent_case_growth,-0.2217199049194657
South Korea,3,High-Risk Regions,High-Risk Regions,recent_death_growth,-0.0909244388084104
South Korea,3,High-Risk Regions,High-Risk Regions,days_to_peak,0.9895359594443962
South Korea,3,High-Risk Regions,High-Risk Regions,peak_case_rate_per_100k,0.9202457096010864
South Korea,3,High-Risk Regions,High-Risk Regions,recovery_speed,-2.322908396749156
South Korea,3,High-Risk Regions,High-Risk Regions,days_to_50pct_vax,-0.0162988886437495
South Korea,3,High-Risk Regions,High-Risk Regions,vax_acceleration,0.6344955395242192
South Sudan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,-0.9921811047501568
South Sudan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,-0.9404742226159928
South Sudan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
South Sudan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
South Sudan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
South Sudan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
South Sudan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,-0.2882979788119371
South Sudan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2217199049194657
South Sudan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
South Sudan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,-1.7437171716636448
South Sudan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,-0.6073839143668522
South Sudan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1959284675349795
South Sudan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,-0.0912657671231082
South Sudan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,-0.7408488332604721
Spain,3,High-Risk Regions,High-Risk Regions,case_rate_per_100k,0.437361884093453
Spain,3,High-Risk Regions,High-Risk Regions,mortality_rate_per_100k,0.9981173399348208
Spain,3,High-Risk Regions,High-Risk Regions,testing_rate_per_1k,0.0
Spain,3,High-Risk Regions,High-Risk Regions,vaccination_rate_pct,-0.0771346587725072
Spain,3,High-Risk Regions,High-Risk Regions,hospitalization_rate_per_100k,-0.0647081069505546
Spain,3,High-Risk Regions,High-Risk Regions,icu_rate_per_100k,-0.045597059625042
Spain,3,High-Risk Regions,High-Risk Regions,case_fatality_rate_pct,-0.2299336920023516
Spain,3,High-Risk Regions,High-Risk Regions,recent_case_growth,-0.2217199049194657
Spain,3,High-Risk Regions,High-Risk Regions,recent_death_growth,-0.0909244388084104
Spain,3,High-Risk Regions,High-Risk Regions,days_to_peak,0.6223825537731668
Spain,3,High-Risk Regions,High-Risk Regions,peak_case_rate_per_100k,-0.0235408136583831
Spain,3,High-Risk Regions,High-Risk Regions,recovery_speed,-0.4332749203088734
Spain,3,High-Risk Regions,High-Risk Regions,days_to_50pct_vax,-0.3536498418008634
Spain,3,High-Risk Regions,High-Risk Regions,vax_acceleration,1.329579521059468
Sri Lanka,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,-0.8498699761345351
Sri Lanka,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,-0.3616832284338332
Sri Lanka,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Sri Lanka,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Sri Lanka,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Sri Lanka,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Sri Lanka,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,0.8269961218848075
Sri Lanka,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2192469549168335
Sri Lanka,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Sri Lanka,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,-0.2751035489787272
Sri Lanka,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,-0.5554565960469262
Sri Lanka,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1736903438785803
Sri Lanka,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,-0.7191133743877368
Sri Lanka,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,2.2090139122894947
Sudan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,-0.9939401260192324
Sudan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,-0.8688383811294973
Sudan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Sudan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Sudan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Sudan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Sudan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,4.286445214470204
Sudan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2217199049194657
Sudan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Sudan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,0.2960239709542962
Sudan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,-0.6086846671536288
Sudan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1948847488682353
Sudan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,-0.0912657671231082
Sudan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,-1.0968658647394465
Suriname,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,-0.3476337524324998
Suriname,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,0.779641362419248
Suriname,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Suriname,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Suriname,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Suriname,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Suriname,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,0.3062294234065302
